latitude,longitude,depth,time,year,month,day,hour,magnitude,rolling_mean_magnitude,time_since_last_hour,closest_eq_time,closest_eq_index,distance_to_closest_eq,time_diff_to_closest_eq
39.54,77.189,10.0,2003-02-24 21:18:40.980000+00:00,2003,2,24,21,5.2,4.43,3.2281333333333335,2003-02-24 02:03:41.450000+00:00,1191,8.532966478754851,0.8020778935185185
39.65,77.214,10.0,2003-02-24 18:31:16.750000+00:00,2003,2,24,18,3.8,4.4,2.7900638888888887,2003-02-24 02:03:41.450000+00:00,1191,4.6486866073197035,0.6858252314814816
39.541,77.38,10.0,2003-02-24 16:33:19.810000+00:00,2003,2,24,16,4.0,4.42,1.9658166666666665,1998-08-27 09:03:36.660000+00:00,1363,13.589023283316436,1642.312304976852
39.288,77.674,10.0,2003-02-24 15:49:01.830000+00:00,2003,2,24,15,4.8,4.51,0.7383277777777778,1998-08-27 09:03:36.660000+00:00,1363,50.169151406548195,1642.2815413194444
39.515,77.358,10.0,2003-02-24 14:23:56.470000+00:00,2003,2,24,14,4.3,4.46,1.4181555555555554,2003-02-24 02:03:41.450000+00:00,1191,15.23962618651624,0.5140627314814814
39.664,77.295,10.0,2003-02-24 11:53:31.440000+00:00,2003,2,24,11,3.7,4.39,2.506952777777778,1998-08-27 09:03:36.660000+00:00,1363,4.142915887230203,1642.117995138889
39.411,77.33,10.0,2003-02-24 11:22:34.110000+00:00,2003,2,24,11,4.2,4.36,0.515925,2003-02-24 02:03:41.450000+00:00,1191,23.708783959420803,0.3881094907407408
39.424,77.173,10.0,2003-02-24 10:18:05.230000+00:00,2003,2,24,10,3.6,4.180000000000001,1.074688888888889,1997-04-06 04:36:35.220000+00:00,1487,19.59837468796051,2150.237152893518
39.451,77.37,10.0,2003-02-24 08:26:09.740000+00:00,2003,2,24,8,3.6,4.12,1.865413888888889,2003-02-24 02:03:41.450000+00:00,1191,21.366113186815927,0.26560520833333334
39.856,78.099,10.0,2003-02-24 04:21:56.430000+00:00,2003,2,24,4,4.5,4.17,4.070363888888889,1961-04-04 09:46:43.780000+00:00,2157,16.174576628215494,15300.774451967594
39.561,77.556,10.0,2003-02-24 03:49:26.360000+00:00,2003,2,24,3,4.3,4.08,0.5416861111111111,1998-08-27 09:03:36.660000+00:00,1363,21.340273204896157,1641.7818252314814
39.542,77.452,10.0,2003-02-24 03:19:57.600000+00:00,2003,2,24,3,4.6,4.16,0.4913222222222222,1998-08-27 09:03:36.660000+00:00,1363,16.102349714928955,1641.7613534722223
39.273,77.016,10.0,2003-02-24 02:28:09.480000+00:00,2003,2,24,2,4.4,4.2,0.8633666666666666,1997-04-11 05:34:42.780000+00:00,1469,28.930388714248462,2144.8704479166663
39.433,77.329,10.0,2003-02-24 02:14:07.780000+00:00,2003,2,24,2,4.5,4.17,0.23380555555555557,2003-02-24 02:03:41.450000+00:00,1191,21.416059420255696,0.007249189814814815
39.135,77.529,10.0,2003-02-24 02:10:36.390000+00:00,2003,2,24,2,4.8,4.22,0.05871944444444444,2003-02-24 02:03:41.450000+00:00,1191,58.693079846705345,0.004802546296296296
39.61,77.23,11.0,2003-02-24 02:03:41.450000+00:00,2003,2,24,2,6.3,4.48,0.1152611111111111,2003-02-24 02:03:41.450000+00:00,1191,0.0,0.0
39.891,77.27,10.0,2003-02-21 01:00:55.690000+00:00,2003,2,21,1,4.0,4.46,73.04604444444445,2020-01-19 13:27:56.630000+00:00,485,15.147209675575729,6176.51876087963
44.467,81.199,10.0,2003-02-20 04:09:56.410000+00:00,2003,2,20,4,4.9,4.59,20.8498,1962-08-19 18:26:41.340000+00:00,2152,36.18160032957858,14794.405035532407
41.274,77.581,33.0,2003-02-18 21:34:52.500000+00:00,2003,2,18,21,3.5,4.58,30.584419444444446,2024-01-22 18:09:04.340000+00:00,280,89.92099501671002,7642.857081481482
41.473,79.627,33.0,2003-01-29 12:33:47.950000+00:00,2003,1,29,12,3.9,4.52,489.01793055555555,1971-03-23 09:52:11.760000+00:00,2111,25.751789913185117,11635.112224421297
39.559,76.767,16.8,2003-01-04 17:04:13.210000+00:00,2003,1,4,17,4.3,4.5200000000000005,595.4929833333334,1997-04-11 05:34:42.780000+00:00,1469,15.373275384600047,2094.4788244212964
39.443,76.776,16.5,2003-01-04 17:00:16.520000+00:00,2003,1,4,17,4.4,4.5,0.06574722222222222,1997-04-11 05:34:42.780000+00:00,1469,16.98473181045462,2094.476084953704
39.624,76.994,33.0,2003-01-04 11:07:20.390000+00:00,2003,1,4,11,5.2,4.58,5.882258333333334,1997-04-06 04:36:35.220000+00:00,1487,9.665423969314851,2099.271356134259
40.093,76.523,33.0,2002-12-25 23:56:17.850000+00:00,2002,12,25,23,3.7,4.5,227.1840388888889,1996-03-19 15:00:26.090000+00:00,1571,18.473230505703416,2472.3721268518516
39.57,75.254,10.0,2002-12-25 12:57:03.200000+00:00,2002,12,25,12,5.7,4.590000000000001,10.987402777777778,1983-02-13 01:40:10.980000+00:00,1926,42.86687550084327,7255.470048842593
39.742,75.474,21.6,2002-12-18 21:50:11.780000+00:00,2002,12,18,21,4.5,4.41,159.11428333333333,1983-02-13 01:40:10.980000+00:00,1926,36.740477964303395,7248.840287037036
39.853,77.576,33.0,2002-12-15 04:17:03.750000+00:00,2002,12,15,4,3.5,4.36,89.55223055555557,1961-04-13 16:34:44.590000+00:00,2155,15.41813386371962,15220.48772175926
41.769,81.334,33.0,2002-12-05 17:42:04.520000+00:00,2002,12,5,17,4.5,4.32,226.58311944444443,2003-12-01 01:38:31.960000+00:00,1094,143.10198064811826,360.33087314814816
41.79,81.444,33.0,2002-12-05 17:34:08.540000+00:00,2002,12,5,17,4.6,4.43,0.13221666666666668,2003-12-01 01:38:31.960000+00:00,1094,145.5980480724382,360.33638217592596
40.884,78.432,33.0,2002-11-12 08:26:17.460000+00:00,2002,11,12,8,4.4,4.48,561.1308555555556,2024-01-22 18:09:04.340000+00:00,280,45.272989797743875,7741.404709259259
40.306,77.61,33.0,2002-11-01 16:03:57.120000+00:00,2002,11,1,16,4.3,4.4799999999999995,256.3723166666667,1961-04-01 15:18:28.370000+00:00,2158,53.607170976478656,15189.03158275463
39.283,77.216,33.0,2002-10-12 10:33:17.770000+00:00,2002,10,12,10,4.1,4.45,485.5109305555556,1997-04-06 04:36:35.220000+00:00,1487,33.87827515176157,2015.2477146990743
39.557,76.553,33.0,2002-10-11 15:45:40.060000+00:00,2002,10,11,15,4.1,4.340000000000001,18.793808333333335,1997-04-11 05:34:42.780000+00:00,1469,33.51898458541405,2009.424274074074
40.876,77.736,59.2,2002-09-21 03:21:48.230000+00:00,2002,9,21,3,4.1,4.38,492.3977305555556,2024-01-22 18:09:04.340000+00:00,280,87.90378259234924,7793.616158680556
41.958,82.389,33.0,2002-09-01 21:47:01.350000+00:00,2002,9,1,21,3.9,4.199999999999999,461.5796888888889,2003-12-01 01:38:31.960000+00:00,1094,186.66384656087428,455.16077094907405
40.763,78.651,33.0,2002-08-22 00:30:24.360000+00:00,2002,8,22,0,4.8,4.2299999999999995,261.2769416666667,1991-02-25 14:30:27.620000+00:00,1725,49.3229025409133,4195.416628935185
42.283,82.565,33.0,2002-08-07 23:29:00.460000+00:00,2002,8,7,23,3.8,4.26,337.0233055555555,2003-12-01 01:38:31.960000+00:00,1094,181.88342426400035,480.0899479166667
42.227,84.674,33.0,2002-08-03 06:08:20.420000+00:00,2002,8,3,6,3.9,4.199999999999999,113.34445555555556,2012-06-29 21:07:33.860000+00:00,744,133.99071417989302,3618.624461111111
40.204,77.761,33.0,2002-07-19 07:37:00.770000+00:00,2002,7,19,7,3.4,4.08,358.52212499999996,1961-04-01 15:18:28.370000+00:00,2158,39.12963595196151,15083.679541666668
42.087,83.496,33.0,2002-06-30 04:48:57.430000+00:00,2002,6,30,4,4.1,4.049999999999999,458.8009277777778,2012-06-29 21:07:33.860000+00:00,744,179.0788193631956,3652.6795883101854
42.244,83.536,35.3,2002-06-30 01:25:05.010000+00:00,2002,6,30,1,4.7,4.09,3.3978944444444443,2012-06-29 21:07:33.860000+00:00,744,162.79146985429063,3652.821167245371
41.759,81.038,33.0,2002-06-25 02:04:45.230000+00:00,2002,6,25,2,4.5,4.13,119.33882777777778,2005-02-14 23:38:08.660000+00:00,1035,132.96854641476523,965.8981878472223
41.75,80.991,60.5,2002-06-21 10:07:27.250000+00:00,2002,6,21,10,4.1,4.130000000000001,87.95499444444444,2005-02-14 23:38:08.660000+00:00,1035,129.04668618389164,969.5629792824074
39.926,78.269,33.0,2002-06-17 14:14:17.650000+00:00,2002,6,17,14,4.1,4.13,91.886,1961-04-04 09:46:43.780000+00:00,2157,31.619279823282714,15049.185808680555
43.251,78.688,53.0,2002-05-31 10:47:46.280000+00:00,2002,5,31,10,3.7,4.11,411.44204722222224,1978-03-24 21:05:48.200000+00:00,2004,46.255663490724736,8833.57081111111
43.676,84.673,33.0,2002-05-28 11:24:36.230000+00:00,2002,5,28,11,4.9,4.119999999999999,71.38612499999999,2012-06-29 21:07:33.860000+00:00,744,27.08616918401987,3685.4048336805554
42.53,82.415,33.0,2002-05-14 08:07:43.680000+00:00,2002,5,14,8,4.4,4.18,339.28126388888893,2003-12-01 01:38:31.960000+00:00,1094,161.1102436298905,565.729725462963
42.207,74.501,10.0,2002-05-10 15:35:04.760000+00:00,2002,5,10,15,4.4,4.23,88.54414444444444,1992-08-19 02:04:37.410000+00:00,1688,76.8493618044328,3551.562816550926
42.863,78.686,10.0,2002-03-26 04:32:31.610000+00:00,2002,3,26,4,4.0,4.290000000000001,1091.0425416666667,1978-03-24 21:05:48.200000+00:00,2004,7.061666514917108,8767.310224652778
44.103,83.716,36.8,2002-03-22 13:49:44.410000+00:00,2002,3,22,13,4.6,4.340000000000001,86.71311111111112,2017-08-08 23:27:53.080000+00:00,581,74.07192076265618,5618.401489236111
42.037,84.261,33.0,2002-03-12 18:57:42.300000+00:00,2002,3,12,18,4.7,4.34,234.86725277777776,2012-06-29 21:07:33.860000+00:00,744,159.18993086920196,3762.0901800925926
43.359,80.218,33.0,2002-02-24 22:28:52.680000+00:00,2002,2,24,22,4.4,4.33,380.48045,2003-12-01 01:38:31.960000+00:00,1094,55.927547089601326,644.1317046296297
41.405,78.747,77.7,2002-02-15 11:54:25.120000+00:00,2002,2,15,11,3.7,4.29,226.57432222222224,2024-01-22 18:09:04.340000+00:00,280,18.34529341596174,8011.260176157408
43.995,84.623,40.7,2002-02-07 22:21:05.800000+00:00,2002,2,7,22,4.8,4.36,181.55536666666666,2012-06-29 21:07:33.860000+00:00,744,62.74952484731993,3794.9489358796295
39.957,75.76,68.1,2001-12-19 01:07:01.940000+00:00,2001,12,19,1,4.1,4.4,1221.2344055555557,1983-02-13 01:40:10.980000+00:00,1926,53.425797401405354,6883.976978703704
39.958,75.686,73.2,2001-12-15 17:12:04.240000+00:00,2001,12,15,17,4.1,4.32,79.91602777777778,1983-02-13 01:40:10.980000+00:00,1926,47.10733153629119,6880.647144212963
41.037,73.723,44.8,2001-12-13 02:11:09.300000+00:00,2001,12,13,2,4.3,4.31,63.01526111111111,1992-08-19 02:12:57.480000+00:00,1687,119.01268619083328,3402.9987479166666
39.883,75.308,72.0,2001-12-01 15:22:18.940000+00:00,2001,12,1,15,4.1,4.279999999999999,274.8139888888889,1983-02-13 01:40:10.980000+00:00,1926,16.315114306647903,6866.570925462964
42.656,74.132,10.0,2001-11-18 01:28:55.130000+00:00,2001,11,18,1,4.4,4.319999999999999,325.88994722222225,1992-08-19 02:04:37.410000+00:00,1688,73.23151907196672,3377.975205092593
40.407,78.426,33.0,2001-11-01 15:59:24.550000+00:00,2001,11,1,15,4.3,4.29,393.4918277777778,1991-02-25 14:30:27.620000+00:00,1725,45.31055520835113,3902.0617700231483
40.718,77.659,33.0,2001-10-25 19:18:05.110000+00:00,2001,10,25,19,4.4,4.26,164.68873333333332,1961-04-01 15:18:28.370000+00:00,2158,96.85003477679138,14817.166397453704
42.185,79.337,33.0,2001-10-19 14:56:48.440000+00:00,2001,10,19,14,4.7,4.290000000000001,148.35463055555556,1965-05-04 08:34:43.640000+00:00,2144,43.12664154718094,13317.265333333333
41.641,79.336,39.2,2001-09-20 23:17:53.150000+00:00,2001,9,20,23,4.4,4.36,687.6486916666667,1987-01-24 08:09:21.300000+00:00,1815,12.529534089347612,5353.630924189815
39.819,75.323,71.2,2001-09-18 09:19:09.410000+00:00,2001,9,18,9,4.8,4.36,61.97881666666667,1983-02-13 01:40:10.980000+00:00,1926,21.315280159122295,6792.318731828703
41.081,75.563,25.5,2001-09-13 12:00:30.910000+00:00,2001,9,13,12,4.5,4.4,117.31069444444445,1983-02-13 01:40:10.980000+00:00,1926,131.25772322951977,6787.4307862268515
40.445,74.015,33.0,2001-08-28 00:32:50.160000+00:00,2001,8,28,0,4.3,4.42,395.4613194444444,1983-02-13 01:40:10.980000+00:00,1926,110.35049172917569,6770.95323125
44.731,81.528,33.0,2001-08-24 18:17:30.150000+00:00,2001,8,24,18,3.8,4.37,78.25555833333334,1962-08-19 18:26:41.340000+00:00,2152,6.978723954675361,14249.99362048611
41.869,83.983,33.0,2001-08-13 21:46:32.980000+00:00,2001,8,13,21,4.1,4.37,260.51588055555555,2012-06-29 21:07:33.860000+00:00,744,183.41501992984945,3972.9729268518518
39.999,76.738,63.9,2001-07-17 00:21:03.840000+00:00,2001,7,17,0,4.4,4.37,669.4247611111111,1996-03-19 15:00:26.090000+00:00,1571,3.6480976565100067,1945.3893258101853
43.477,77.894,33.0,2001-07-16 14:33:04.620000+00:00,2001,7,16,14,3.8,4.319999999999999,9.799783333333334,1990-11-12 12:28:51.520000+00:00,1736,59.31800376576374,3899.086262731482
41.034,78.255,55.2,2001-07-11 17:49:21.420000+00:00,2001,7,11,17,3.9,4.27,116.72866666666667,2024-01-22 18:09:04.340000+00:00,280,41.54504505683962,8230.013691203703
43.125,84.612,33.0,2001-07-08 02:00:44.270000+00:00,2001,7,8,2,3.7,4.17,87.81031944444445,2012-06-29 21:07:33.860000+00:00,744,34.95583705518099,4009.7964072916666
41.746,80.771,46.3,2001-07-06 15:14:01.460000+00:00,2001,7,6,15,4.1,4.14,34.77855833333333,2005-02-14 23:38:08.660000+00:00,1035,110.74421570330031,1319.3500833333333
39.948,77.196,38.7,2001-05-24 23:56:23.360000+00:00,2001,5,24,23,4.3,4.09,1023.2939166666667,2020-01-19 13:27:56.630000+00:00,485,14.584891674122893,6813.563579513889
42.164,76.592,33.0,2001-05-22 15:02:36.820000+00:00,2001,5,22,15,4.3,4.07,56.896261111111116,1990-11-12 12:28:51.520000+00:00,1736,150.16207861712857,3844.1067743055555
44.561,81.758,33.0,2001-05-08 00:34:10.930000+00:00,2001,5,8,0,4.4,4.08,350.4738583333333,1962-08-19 18:26:41.340000+00:00,2152,20.287754497306512,14141.255203587962
41.908,82.746,37.8,2001-04-19 15:58:51.420000+00:00,2001,4,19,15,4.1,4.109999999999999,440.58875277777776,2003-12-01 01:38:31.960000+00:00,1094,214.4546604580519,955.4025525462964
41.444,73.271,33.0,2001-04-10 00:13:25.750000+00:00,2001,4,10,0,3.8,4.08,231.75713055555556,1992-08-19 03:20:27.940000+00:00,1684,73.35995695261882,3155.870113541667
41.616,83.191,33.0,2001-03-29 12:49:11.160000+00:00,2001,3,29,12,4.5,4.09,275.4040527777778,2012-06-29 21:07:33.860000+00:00,744,236.86999628792975,4110.346096064814
43.05,84.645,33.0,2001-03-23 23:23:02.930000+00:00,2001,3,23,23,4.9,4.2,133.43561944444443,2012-06-29 21:07:33.860000+00:00,744,42.7841669677912,4115.905913541666
39.751,75.594,33.0,2001-03-11 18:04:09.850000+00:00,2001,3,11,18,4.6,4.2700000000000005,293.31474444444444,1983-02-13 01:40:10.980000+00:00,1926,44.800546023775205,6601.6833202546295
42.022,81.178,33.0,2001-02-24 18:55:20.570000+00:00,2001,2,24,18,4.0,4.3,359.14702222222223,2003-12-01 01:38:31.960000+00:00,1094,112.22324272301186,1009.2799929398149
42.791,74.937,10.0,2001-02-21 12:15:16.570000+00:00,2001,2,21,12,3.9,4.279999999999999,78.66777777777777,1992-08-19 02:04:37.410000+00:00,1688,133.20620951033177,3108.424064351852
44.165,80.287,10.0,2001-01-17 01:49:01.080000+00:00,2001,1,17,1,4.8,4.33,850.4376361111111,1962-08-19 18:26:41.340000+00:00,2152,115.51122117176595,14030.307172916666
44.384,77.537,33.0,2000-12-19 00:59:49.980000+00:00,2000,12,19,0,3.6,4.26,696.81975,1990-11-12 12:28:51.520000+00:00,1736,164.0772812526883,3689.5215099537036
44.223,81.369,33.0,2000-12-10 12:55:20.780000+00:00,2000,12,10,12,5.2,4.34,204.07477777777777,1962-08-19 18:26:41.340000+00:00,2152,51.914605444856214,13992.769900925927
44.277,81.723,33.0,2000-12-08 20:01:57.460000+00:00,2000,12,8,20,3.9,4.319999999999999,40.889811111111115,1962-08-19 18:26:41.340000+00:00,2152,45.800184156302,13991.066158796295
39.809,75.655,69.0,2000-11-02 23:49:37.270000+00:00,2000,11,2,23,4.0,4.34,860.2056083333333,1983-02-13 01:40:10.980000+00:00,1926,46.97736664250104,6472.923220949074
45.965,83.627,18.9,2000-10-23 23:03:20.720000+00:00,2000,10,23,23,3.8,4.2700000000000005,240.7712638888889,2017-08-08 23:27:53.080000+00:00,581,195.08342607218742,6133.017041203704
39.348,77.137,33.0,2000-10-01 14:48:30.990000+00:00,2000,10,1,14,3.7,4.15,536.2471472222222,1997-04-06 04:36:35.220000+00:00,1487,24.155457025692943,1274.4249510416666
39.202,77.565,33.0,2000-09-18 02:12:54.180000+00:00,2000,9,18,2,3.9,4.08,324.59355833333336,2003-02-24 02:03:41.450000+00:00,1191,53.70625174974475,888.993602662037
39.687,76.795,48.7,2000-09-09 20:48:17.400000+00:00,2000,9,9,20,4.4,4.12,197.41021666666668,1997-04-11 05:34:42.780000+00:00,1469,21.743729661907224,1247.6344284722222
39.465,75.666,51.5,2000-09-08 11:04:40.390000+00:00,2000,9,8,11,3.7,4.1,33.72694722222222,1983-02-13 01:40:10.980000+00:00,1926,70.09969164400657,6417.392007060184
39.924,77.385,33.0,2000-08-23 00:47:29.430000+00:00,2000,8,23,0,4.5,4.07,394.2863777777778,2020-01-19 13:27:56.630000+00:00,485,25.629147734963812,7088.528092592594
40.041,77.736,33.0,2000-08-15 21:05:03.510000+00:00,2000,8,15,21,5.0,4.21,171.7072,1961-04-01 15:18:28.370000+00:00,2158,22.313844338249858,14381.240684490742
42.099,76.973,33.0,2000-08-08 01:15:09.190000+00:00,2000,8,8,1,5.0,4.1899999999999995,187.83175555555553,1990-11-12 12:28:51.520000+00:00,1736,131.3926687255888,3556.5321489583334
41.755,79.591,33.0,2000-08-02 22:44:06.480000+00:00,2000,8,2,22,4.3,4.23,122.51741944444446,2005-02-14 23:38:08.660000+00:00,1035,12.913983827994455,1657.0375252314816
42.318,83.532,33.0,2000-07-22 01:04:35.750000+00:00,2000,7,22,1,3.8,4.21,285.6585361111111,2012-06-29 21:07:33.860000+00:00,744,156.36106816589492,4360.835394791667
43.56,82.307,24.4,2000-07-14 21:06:07.340000+00:00,2000,7,14,21,4.7,4.3,171.97455833333333,2017-08-08 23:27:53.080000+00:00,581,92.6155097760914,6234.098446064815
41.213,73.308,33.0,2000-07-14 08:22:47.890000+00:00,2000,7,14,8,4.5,4.380000000000001,12.722069444444443,1992-08-19 03:20:27.940000+00:00,1684,99.136923567855,2886.209953125
43.594,83.961,33.0,2000-07-14 02:48:54.260000+00:00,2000,7,14,2,4.5,4.44,5.564897222222222,2012-06-29 21:07:33.860000+00:00,744,62.37417644511146,4368.762958333334
39.937,76.287,33.0,2000-07-05 05:39:34.360000+00:00,2000,7,5,5,4.4,4.4399999999999995,213.1555277777778,1996-03-19 15:00:26.090000+00:00,1571,35.492772467994044,1568.6105123842594
40.916,73.675,33.0,2000-07-01 20:33:59.510000+00:00,2000,7,1,20,4.3,4.5,81.09301388888888,1992-08-19 02:12:57.480000+00:00,1687,131.96037491038413,2873.7646068287036
41.836,79.493,33.0,2000-07-01 11:02:51.920000+00:00,2000,7,1,11,4.1,4.46,9.518775,1965-05-04 08:34:43.640000+00:00,2144,7.628588234645965,12842.102873611111
41.074,75.754,41.6,2000-06-01 04:09:51.480000+00:00,2000,6,1,4,4.0,4.36,726.8834555555555,1983-02-13 01:40:10.980000+00:00,1926,135.90286980181136,6318.1039409722225
43.38,82.906,33.0,2000-05-26 21:10:35.120000+00:00,2000,5,26,21,3.4,4.2,126.98787777777777,2017-08-08 23:27:53.080000+00:00,581,102.65000151155388,6283.09534675926
39.298,77.078,33.0,2000-05-11 12:14:00.080000+00:00,2000,5,11,12,4.0,4.17,368.94306666666665,1997-04-06 04:36:35.220000+00:00,1487,27.414343977361362,1131.3176488425927
41.604,79.487,60.7,2000-05-06 03:08:40.480000+00:00,2000,5,6,3,4.4,4.2299999999999995,129.08877777777778,2005-02-14 23:38:08.660000+00:00,1035,14.317729475554607,1745.8537983796298
39.372,76.696,62.7,2000-05-03 10:18:59.750000+00:00,2000,5,3,10,4.7,4.2299999999999995,64.82798055555556,1997-04-11 05:34:42.780000+00:00,1469,27.21884284189894,1118.1974186342593
39.388,76.664,67.8,2000-04-30 05:44:37.390000+00:00,2000,4,30,5,4.5,4.2299999999999995,76.57287777777778,1997-04-11 05:34:42.780000+00:00,1469,28.399169010067418,1115.0068820601853
41.449,77.928,33.0,2000-04-18 23:06:19.190000+00:00,2000,4,18,23,4.1,4.1899999999999995,270.63838888888887,2024-01-22 18:09:04.340000+00:00,280,64.42849173143883,8678.793578125
44.427,81.654,33.0,2000-04-14 06:22:50.490000+00:00,2000,4,14,6,4.0,4.15,112.72463888888889,1962-08-19 18:26:41.340000+00:00,2152,28.254421994917738,13752.497328125
41.843,83.087,33.0,2000-04-08 16:01:58.210000+00:00,2000,4,8,16,4.4,4.16,134.34785555555555,2012-06-29 21:07:33.860000+00:00,744,220.66785045063153,4465.212218171296
43.25,83.19,33.0,2000-04-03 12:22:22.390000+00:00,2000,4,3,12,4.4,4.1899999999999995,123.65995,2017-08-08 23:27:53.080000+00:00,581,120.4242290005493,6336.462160763889
39.411,76.735,57.6,2000-03-26 22:42:22.730000+00:00,2000,3,26,22,4.4,4.23,181.66657222222224,1997-04-11 05:34:42.780000+00:00,1469,21.911126411133782,1080.7136568287037
39.42,76.801,53.5,2000-03-26 20:41:22.330000+00:00,2000,3,26,20,4.6,4.35,2.0167777777777776,1997-04-11 05:34:42.780000+00:00,1469,16.918696584557473,1080.6296244212963
40.822,78.244,51.8,2000-03-17 01:20:39.600000+00:00,2000,3,17,1,4.5,4.4,235.34520277777779,2024-01-22 18:09:04.340000+00:00,280,59.2033048453104,8711.700286342593
41.658,73.493,38.9,2000-02-13 09:46:10.090000+00:00,2000,2,13,9,3.9,4.35,783.5748638888888,1992-08-19 02:12:57.480000+00:00,1687,49.268475509831774,2734.3147292824074
40.64,78.855,33.0,2000-02-06 04:21:51.440000+00:00,2000,2,6,4,4.3,4.3100000000000005,173.40518055555557,1991-02-25 14:30:27.620000+00:00,1725,29.550430849067084,3267.5773590277777
40.919,73.94,33.0,2000-01-26 18:35:06.860000+00:00,2000,1,26,18,4.3,4.29,249.77904999999998,1992-08-19 02:12:57.480000+00:00,1687,135.28834997117514,2716.682053009259
39.3,76.708,104.6,2000-01-16 07:10:47.470000+00:00,2000,1,16,7,4.3,4.3100000000000005,251.4053861111111,1997-04-11 05:34:42.780000+00:00,1469,32.21485187376359,1010.066720949074
39.196,76.87,100.2,2000-01-16 02:46:57.750000+00:00,2000,1,16,2,3.8,4.29,4.397144444444444,1997-04-11 05:34:42.780000+00:00,1469,37.254371811623336,1009.8835065972222
40.759,77.272,33.0,1999-12-17 10:15:02.200000+00:00,1999,12,17,10,4.5,4.3,712.5320972222222,1996-03-19 15:00:26.090000+00:00,1571,98.11998174892148,1367.8018068287038
42.716,76.45,21.8,1999-12-06 08:17:28.940000+00:00,1999,12,6,8,4.4,4.3,265.9592388888889,1990-11-12 12:28:51.520000+00:00,1736,135.2447477810662,3310.825433101852
42.629,76.322,20.9,1999-12-06 07:33:11.160000+00:00,1999,12,6,7,5.2,4.38,0.7382722222222223,1990-11-12 12:28:51.520000+00:00,1736,147.70884604680535,3310.794671759259
40.098,77.635,33.0,1999-12-01 11:46:31.270000+00:00,1999,12,1,11,4.2,4.340000000000001,115.77774722222223,1961-04-01 15:18:28.370000+00:00,2158,32.02665486308361,14122.852811342595
42.413,80.672,33.0,1999-11-01 14:11:59.320000+00:00,1999,11,1,14,4.3,4.32,717.5755416666667,2003-12-01 01:38:31.960000+00:00,1094,56.14976885795371,1490.4767666666667
42.394,84.471,33.0,1999-09-23 12:45:16.260000+00:00,1999,9,23,12,4.9,4.42,937.4452944444445,2012-06-29 21:07:33.860000+00:00,744,116.92830469589904,4663.348814814815
39.771,77.021,79.5,1999-08-29 10:32:17.980000+00:00,1999,8,29,10,4.4,4.43,602.2161888888888,2020-01-19 13:27:56.630000+00:00,485,10.34368088012851,7448.1219751157405
40.538,78.511,33.0,1999-08-25 02:13:58.720000+00:00,1999,8,25,2,4.2,4.42,104.30535,1991-02-25 14:30:27.620000+00:00,1725,41.57742861692993,3102.488554398148
39.107,79.183,33.0,1999-08-11 20:34:16.580000+00:00,1999,8,11,20,4.4,4.43,317.6617055555555,1972-01-15 20:21:48.820000+00:00,2092,121.47081774111126,10070.00865462963
44.56,80.882,10.0,1999-07-25 16:53:14.530000+00:00,1999,7,25,16,4.3,4.48,411.6839027777778,1962-08-19 18:26:41.340000+00:00,2152,54.745740922727165,13488.935106365741
40.838,79.896,33.0,1999-07-06 05:08:52.190000+00:00,1999,7,6,5,4.5,4.48,467.7395388888889,1969-02-11 22:08:54.870000+00:00,2129,78.68742555048787,11101.29163564815
40.731,77.109,33.0,1999-07-03 03:23:08.680000+00:00,1999,7,3,3,4.0,4.44,73.76208611111112,1996-03-19 15:00:26.090000+00:00,1571,89.14140667888738,1200.5157707175927
41.953,81.774,33.0,1999-06-17 15:11:55.800000+00:00,1999,6,17,15,4.6,4.38,372.1869111111111,2003-12-01 01:38:31.960000+00:00,1094,148.04069724808124,1627.4351407407407
41.982,81.745,33.0,1999-06-17 15:08:38.740000+00:00,1999,6,17,15,5.0,4.459999999999999,0.05473888888888889,2003-12-01 01:38:31.960000+00:00,1094,144.0546352465294,1627.4374215277778
41.965,81.773,33.0,1999-06-17 15:02:19.460000+00:00,1999,6,17,15,5.1,4.54,0.10535555555555555,2003-12-01 01:38:31.960000+00:00,1094,147.02672469754253,1627.4418113425927
43.979,83.071,33.0,1999-06-05 11:46:56.710000+00:00,1999,6,5,11,4.6,4.51,291.25631944444444,2017-08-08 23:27:53.080000+00:00,581,40.70793333638036,6639.486763541667
43.087,76.112,10.0,1999-05-19 02:25:03.190000+00:00,1999,5,19,2,4.4,4.51,417.36486666666667,1990-11-12 12:28:51.520000+00:00,1736,160.30734948200376,3109.580690625
40.48,77.625,33.0,1999-05-16 09:55:36.080000+00:00,1999,5,16,9,4.5,4.54,64.49086388888888,1961-04-01 15:18:28.370000+00:00,2158,71.58168813523736,13923.775783680556
39.689,77.043,33.0,1999-05-15 06:02:05.220000+00:00,1999,5,15,6,4.1,4.51,27.891905555555557,2020-01-19 13:27:56.630000+00:00,485,17.183232456974068,7554.309622800925
39.503,76.953,33.0,1999-05-15 04:51:24.790000+00:00,1999,5,15,4,4.6,4.54,1.1778972222222224,1997-04-11 05:34:42.780000+00:00,1469,2.857452245123433,763.9699306712963
39.652,76.697,33.0,1999-05-15 04:29:05.090000+00:00,1999,5,15,4,4.1,4.5,0.3721388888888889,1997-04-11 05:34:42.780000+00:00,1469,25.138479485228803,763.9544248842593
